8.357131;0.9055;0.7036;1.0050;0.9247;0.7510;0.4528;0.3423;0.5895;0.4899;0.6042;0.6238;0.6831;0.7840;0.7973;0.8335;0.9035;1.0126;1.0488;1.1173;1.1448;1.0614;1.0016;0.9503;0.9796;0.9788;0.9592;0.8007;0.9040;0.9761;0.9962;0.8580;0.9915;1.0554;1.0784;1.0345;1.1035;1.1212;1.2014;1.2360;1.1539;1.2370;1.1997;1.1870;1.2412;1.3032;1.2945;1.3047;1.3175;1.3267;1.1852;1.3068;1.2624;1.3480;1.3403;1.3699;1.3917;1.4530;1.4669;1.4008;1.5115;1.5461;1.6127;1.6347;1.6536;1.6586;1.5693;1.6520;1.7337;1.8104;1.8803;1.8829;1.9094;1.9220;1.9597;1.9285;1.9021;1.8893;1.8927;1.8860;1.9424;1.9952;2.0363;2.1126;2.2280;2.2722;2.2286;2.2012;2.1937;2.2785;2.3050;2.2952;2.2844;2.2363;2.2553;2.2507;2.3407;2.3556;2.3706;2.3459;2.4041
16.338861;1.0817;1.0654;0.7371;0.7246;0.8379;0.7937;0.7644;0.8426;0.8097;0.5348;0.6889;0.6696;0.7243;0.7435;0.8054;0.7822;0.8405;0.7916;0.8105;0.9581;0.9715;1.0789;1.1786;1.1615;1.1449;1.1692;1.1662;1.2076;1.0724;1.1763;1.2616;1.2986;1.2695;1.3085;1.3613;1.3818;1.3450;1.3599;1.3609;1.4550;1.3620;1.4106;1.3543;1.4177;1.4152;1.3984;1.3893;1.4315;1.4236;1.3559;1.4191;1.4910;1.5135;1.5232;1.5511;1.5736;1.6232;1.6238;1.6353;1.7395;1.7687;1.8159;1.8257;1.8049;1.7005;1.8104;1.8830;1.8614;1.8695;1.8522;1.9169;1.9641;1.9848;2.0048;1.9752;1.9892;1.9389;1.9316;1.9246;1.9390;1.8819;1.8753;1.9396;1.8959;1.9206;1.9672;2.0314;2.0726;2.0142;2.0385;2.0001;1.9254;1.9565;2.0614;2.1577;2.1546;2.1367;2.0527;2.0464;2.0737
25.237537;0.3464;0.8337;0.9037;0.9447;1.0412;0.7948;0.7512;0.7089;0.6506;0.7246;0.6245;0.6837;0.6616;0.6437;0.6703;0.5984;0.6795;0.5477;0.5326;0.4243;0.4889;0.5244;0.4404;0.4282;0.5083;0.5484;0.5378;0.5099;0.5072;0.4712;0.4796;0.5184;0.5326;0.5227;0.5340;0.5575;0.5118;0.5468;0.5886;0.5771;0.6008;0.6222;0.6196;0.6599;0.5526;0.5888;0.6046;0.6067;0.6857;0.7201;0.7217;0.7592;0.7658;0.8025;0.7980;0.8109;0.8361;0.8484;0.8420;0.7721;0.7953;0.7662;0.7994;0.7446;0.7101;0.7868;0.8248;0.8471;1.0071;1.0069;1.0316;1.0546;1.1339;1.1626;1.1156;1.2294;1.1731;1.1655;1.2254;1.3079;1.3071;1.3560;1.4149;1.3847;1.4041;1.4195;1.4122;1.3652;1.3196;1.3188;1.2649;1.2350;1.2664;1.2257;1.2241;1.2325;1.2917;1.3460;1.3396;1.3462
40.015987;0.3464;0.3674;0.4472;0.5568;0.4879;0.4103;0.4520;0.4345;0.4690;0.3937;0.2236;0.1958;0.2219;0.3229;0.3033;0.3446;0.3646;0.4301;0.4513;0.4019;0.5164;0.4977;0.4535;0.3889;0.4695;0.4735;0.4800;0.4472;0.4488;0.4203;0.3919;0.3687;0.2995;0.3231;0.4280;0.4021;0.3617;0.3749;0.4092;0.4430;0.4651;0.5019;0.5005;0.5608;0.5989;0.6009;0.6236;0.5911;0.6066;0.5250;0.5343;0.5689;0.6277;0.6211;0.6172;0.6229;0.6516;0.6830;0.6404;0.6494;0.6309;0.6063;0.6000;0.5925;0.6418;0.6557;0.6563;0.7016;0.6806;0.6919;0.6722;0.6782;0.7227;0.7219;0.7562;0.7702;0.7947;0.8022;0.8150;0.8165;0.8210;0.8278;0.8472;0.8235;0.8586;0.8387;0.8419;0.8560;0.8725;0.8669;0.8382;0.8660;0.8415;0.8760;0.8869;0.8669;0.8341;0.8257;0.7623;0.6984
44.738674;0.5745;0.3606;0.4619;0.4796;0.5367;0.7767;0.7955;0.8307;0.8000;0.6979;0.6661;0.6589;0.6177;0.5503;0.5099;0.4776;0.5851;0.5902;0.5624;0.5550;0.5782;0.6314;0.5209;0.3758;0.4530;0.4780;0.4796;0.5014;0.4723;0.4909;0.5504;0.4943;0.4808;0.5916;0.6169;0.6591;0.6299;0.6440;0.5650;0.5925;0.5689;0.6315;0.6330;0.6621;0.6356;0.6879;0.6931;0.6910;0.6902;0.6845;0.7035;0.7615;0.7275;0.6908;0.7454;0.7553;0.7257;0.7285;0.7223;0.7354;0.7391;0.7351;0.7525;0.7793;0.7382;0.7714;0.8033;0.8204;0.7994;0.7733;0.8094;0.8186;0.8089;0.8108;0.7997;0.8196;0.8082;0.8479;0.8587;0.8601;0.8419;0.8664;0.8948;0.8996;0.9288;0.8914;0.9009;0.8763;0.8187;0.8507;0.8472;0.8572;0.8456;0.8551;0.8441;0.8553;0.8958;0.8416;0.8347;0.8374
