Median;-0,5899;-0,3275;-0,4466;-0,4912;-0,4912;-0,5290;-0,5290;-0,5290;-0,5613;-0,5613;-0,5613;-0,5613;-0,5613;-0,5613;-0,5613;-0,5613;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,5894;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6140;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6357;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550;-0,6550

